Sub,Crse,Sec,Day,Time,Room,Instructor
DSC,506,E25, ,TBA,ONLINE,"Staff, * (P)"
DSC,507,E25, ,TBA,ONLINE,"Staff, * (P)"
DSC,508,E25, ,TBA,ONLINE,"Turgeon, K (P)"
DSC,508,E26, ,TBA,ONLINE,"Liu, X (P)"
ECE,215,01,TR,02:00 pm-03:15 pm,CECE 170,"Bouley, T (P)"
ECE,315,01,W,08:00 am-11:50 am,CECE 175,"Lee, K (P)"
ECE,325,01,W,04:00 pm-06:45 pm,CECE 175,"Bouley, T (P)"
ECE,405,01X,M,04:00 pm-06:45 pm,CECE 167,"LaPorte, K (P)"
ECE,410,01,W,04:00 pm-06:45 pm,CECE 170,"Rezai, N (P)"
ECE,420,01X,M,04:00 pm-06:45 pm,CECE 170,"Staff, * (P)"
ECE,425,01, ,TBA,TBA,"Staff, * (P)"
ECE,445,01,MTWRF,08:00 am-03:30 pm,TBA,"Staff, * (P)"
ECE,455,01,M,09:00 am-11:45 am,CECE 175,"Swaminathan, S (P)"
ECE,480,01, ,TBA,TBA,"Staff, * (P)"
ECE,505,01X,M,04:00 pm-06:45 pm,CECE 170,"Staff, * (P)"
ECE,506,01X,M,04:00 pm-06:45 pm,CECE 167,"LaPorte, K (P)"
ECE,507,01,T,04:00 pm-06:45 pm,CECE 175,"Bouley, T (P)"
ECE,510,01,R,04:00 pm-06:45 pm,CECE 175,"Swaminathan, S (P)"
ECE,514,01, ,TBA,TBA,"Swaminathan, S (P)"
ECE,516,01, ,TBA,TBA,"Bouley, T (P)"
ECE,565,01,MTWRF,08:00 am-03:30 pm,TBA,"Staff, * (P)"
ECE,566,02,MTWRF,08:00 am-03:30 pm,TBA,TBA
ECE,696,01, ,TBA,TBA,"Staff, * (P)"
ECO,100,01,MWF,11:00 am-11:50 am,COMBLD 107,"Staff, * (P)"
ECO,200,01,MWF,10:00 am-10:50 am,COMBLD 218,"Cunningham, B (P)"
ECO,200,02,TR,02:00 pm-03:15 pm,GODDAR 203,"Staff, * (P)"
ECO,200,03,MWF,11:00 am-11:50 am,COMBLD 218,"Cunningham, B (P)"
ECO,200,04,TR,12:30 pm-01:45 pm,COMBLD 107,"Staff, * (P)"
ECO,200,05,MWF,12:00 pm-12:50 pm,COMBLD 218,"Cunningham, B (P)"
ECO,200,06,TR,08:00 am-09:15 am,COMBLD 218,"Staff, * (P)"
ECO,200,07,MWF,01:00 pm-01:50 pm,COMBLD 218,"Staff, * (P)"
ECO,200,08,MWF,12:00 pm-12:50 pm,GODDAR 202,"Staff, * (P)"
ECO,201,01,TR,09:30 am-10:45 am,SCIENC 104,"Staff, * (P)"
ECO,201,02,TR,11:00 am-12:15 pm,SPORT 221,"Staff, * (P)"
ECO,201,03,MWF,08:00 am-08:50 am,COMBLD 218,"Staff, * (P)"
ECO,201,04,MWF,09:00 am-09:50 am,GODDAR 203,"Staff, * (P)"
ECO,201,05,MWF,11:00 am-11:50 am,GODDAR 202,"Staff, * (P)"
ECO,201,06,TR,02:00 pm-03:15 pm,SCIENC 104,"Staff, * (P)"
ECO,215,01,TR,09:30 am-10:45 am,WEBB 407,"Staff, * (P)"
ECO,215,02,TR,12:30 pm-01:45 pm,SCIENC 115,"Staff, * (P)"
ECO,245,01,TR,08:00 am-09:15 am,COMBLD 109,"Clifford, M (P)"
ECO,245,02,TR,09:30 am-10:45 am,COMBLD 109,"Clifford, M (P)"
ECO,302,01,MWF,09:00 am-09:50 am,COMBLD 218,"Cunningham, B (P)"
ECO,322,01,MWF,10:00 am-10:50 am,COMBLD 108,"Staff, * (P)"
ECO,330,01,TR,11:00 am-12:15 pm,COMBLD 201,"Staff, * (P)"
ECO,480,01, ,TBA,TBA,"Staff, * (P)"
ECO,490,01, ,TBA,TBA,TBA
ECO,492,01, ,TBA,TBA,TBA
EDU,200,01,TR,02:00 pm-03:15 pm,WEBB 313,"Roberts, T (P)"
EDU,200,02,TR,11:00 am-12:15 pm,WEBB 317,"Roberts, T (P)"
EDU,222,01,TR,11:00 am-12:15 pm,COMBLD 218,"Tomanelli, J (P)"
EDU,222,02,TR,08:00 am-09:15 am,SCIENC 137,"Tomanelli, J (P)"
EDU,222,03,W,07:00 pm-09:45 pm,WEBB 313,"Galvez, D (P)"
EDU,300,01,T,04:00 pm-06:45 pm,COMBLD 108,"Fabrizi, M (P)"
EDU,301,01, ,TBA,TBA,"Staff, * (P)"
EDU,304,01,TR,08:00 am-09:15 am,CECE 170,"Rodriguez, L (P)"
EDU,307,01,T,09:30 am-12:15 pm,WEBB 113,"Moorehead, T (P)"
EDU,316,01,R,09:30 am-12:15 pm,WEBB 113,"Richards, S (P)"
EDU,316,02X,M,04:00 pm-06:45 pm,WEBB 113,"Richards, S (P)"
EDU,357,01,W,04:00 pm-06:45 pm,WEBB 215,"Stoloff, D (P)"
EDU,357,02,W,04:00 pm-06:45 pm,WEBB 212,"Liu, X (P)"
EDU,357,03,T,04:00 pm-06:45 pm,WEBB 215,"Staff, * (P)"
EDU,357,04,R,04:00 pm-06:45 pm,WEBB 215,"White, J (P)"
EDU,401,01, ,TBA,TBA,"Staff, * (P)"
EDU,404,01,R,09:30 am-12:15 pm,WEBB 210,"Liu, X (P)"
EDU,411,01,TR,07:00 pm-08:15 pm,WEBB 215,"Cote, J (P)"
EDU,413,01,R,09:30 am-12:15 pm,CECE 170,"Rodriguez, L (P)"
EDU,450,01, ,TBA,TBA,"Staff, * (P)"
EDU,451,01, ,TBA,TBA,"Staff, * (P)"
EDU,462,01X,M,04:00 pm-06:45 pm,COMBLD 108,"Fabrizi, M (P)"
EDU,463,01X,M,04:00 pm-06:45 pm,WEBB 210,"Cook, K (P)"
EDU,464,01X,T,04:00 pm-06:45 pm,WEBB 210,"Staff, * (P)"
EDU,465,01X,W,07:00 pm-09:45 pm,WEBB 113,"Richards, S (P)"
EDU,470,01,MTWRF,08:00 am-03:30 pm,TBA,"Staff, * (P)"
EDU,471,01,MTWRF,08:00 am-03:30 pm,TBA,"Staff, * (P)"
EDU,480,01, ,TBA,TBA,"Staff, * (P)"
EDU,490,01, ,TBA,TBA,"Staff, * (P)"
EDU,501,01, ,TBA,TBA,"Staff, * (P)"
EDU,502,01, ,TBA,TBA,"Staff, * (P)"
EDU,504,H01, ,TBA,ONLINE,"Liu, X (P)"
EDU,504,H01,T,04:00 pm-06:45 pm,WEBB 112,"Liu, X (P)"
EDU,504,H01,T,04:00 pm-06:45 pm,WEBB 112,"Liu, X (P)"
EDU,504,H01,T,04:00 pm-06:45 pm,WEBB 112,"Liu, X (P)"
EDU,504,H01,T,04:00 pm-06:45 pm,WEBB 112,"Liu, X (P)"
EDU,504,H01,T,04:00 pm-06:45 pm,WEBB 112,"Liu, X (P)"
EDU,504,H01,T,04:00 pm-06:45 pm,WEBB 112,"Liu, X (P)"
EDU,504,H01,T,04:00 pm-06:45 pm,WEBB 112,"Liu, X (P)"
EDU,504,H01,T,04:00 pm-06:45 pm,WEBB 112,"Liu, X (P)"
EDU,505,E25, ,TBA,ONLINE,"Galvez, D (P)"
EDU,511,01,M,07:00 pm-09:45 pm,WEBB 113,"Richards, S (P)"
EDU,512,E25, ,TBA,ONLINE,"Stoloff, D (P)"
EDU,516,02X,M,04:00 pm-06:45 pm,WEBB 113,"Richards, S (P)"
EDU,517,01,W,04:00 pm-06:45 pm,WEBB 113,"Richards, S (P)"
EDU,521,01, ,TBA,TBA,"Staff, * (P)"
EDU,523,01, ,TBA,TBA,"Staff, * (P)"
EDU,525,01,M,07:00 pm-09:45 pm,COMBLD 108,"Fabrizi, M (P)"
EDU,544,01,T,07:00 pm-09:45 pm,WEBB 214,"Vitterito, D (P)"
EDU,546,01X,T,04:00 pm-06:45 pm,WEBB 210,"Staff, * (P)"
EDU,547,01X,M,04:00 pm-06:45 pm,WEBB 210,"Cook, K (P)"
EDU,548,01X,M,04:00 pm-06:45 pm,COMBLD 108,"Fabrizi, M (P)"
EDU,549,01,R,04:00 pm-06:45 pm,WEBB 113,"Rodriguez, L (P)"
EDU,565,01X,W,07:00 pm-09:45 pm,WEBB 113,"Richards, S (P)"
EDU,571,01,MTWRF,08:00 am-03:30 pm,TBA,"Staff, * (P)"
EDU,573,01,MTWRF,08:00 am-03:30 pm,TBA,"Staff, * (P)"
EDU,582,H01, ,TBA,ONLINE,"Moorehead, T (P)"
EDU,582,H01,R,04:00 pm-06:45 pm,WEBB 112,"Moorehead, T (P)"
EDU,582,H01,R,04:00 pm-06:45 pm,WEBB 112,"Moorehead, T (P)"
EDU,582,H01,R,04:00 pm-06:45 pm,WEBB 112,"Moorehead, T (P)"
EDU,582,H01,R,04:00 pm-06:45 pm,WEBB 112,"Moorehead, T (P)"
EDU,582,H01,R,04:00 pm-06:45 pm,WEBB 112,"Moorehead, T (P)"
EDU,582,H01,R,04:00 pm-06:45 pm,WEBB 112,"Moorehead, T (P)"
EDU,582,H01,R,04:00 pm-06:45 pm,WEBB 112,"Moorehead, T (P)"
EDU,582,H01,R,04:00 pm-06:45 pm,WEBB 112,"Moorehead, T (P)"
EDU,613,E25, ,TBA,ONLINE,"Moorehead, T (P)"
EDU,619,E25, ,TBA,ONLINE,"Galvez, D (P)"
EDU,630,E25, ,TBA,ONLINE,"Vitterito, D (P)"
EDU,692,01,MTWRF,08:00 am-03:30 pm,TBA,"Staff, * (P)"
EDU,692,02,MTWRF,08:00 am-03:30 pm,TBA,"Staff, * (P)"
EDU,693,E25, ,TBA,ONLINE,"Swaminathan, S (P)"
EDU,694,01,MTWRF,08:00 am-03:30 pm,TBA,"Staff, * (P)"
EDU,694,02,MTWRF,08:00 am-03:30 pm,TBA,"Staff, * (P)"
EDU,696,01, ,TBA,TBA,"Staff, * (P)"
EDU,697,E25, ,TBA,ONLINE,"Swaminathan, S (P)"
ENG,100,01,T,11:00 am-12:15 pm,WEBB 206,"Staff, * (P)"
ENG,100,01,R,11:00 am-12:15 pm,GODDAR 202,"Staff, * (P)"
ENG,100,02,T,09:30 am-10:45 am,WEBB 206,"Otero, M (P)"
ENG,100,02,R,09:30 am-10:45 am,WEBB 315,"Otero, M (P)"
ENG,100,03,TR,08:00 am-09:15 am,WEBB 206,"Staff, * (P)"
ENG,100,04,T,11:00 am-12:15 pm,WEBB 210,"Staff, * (P)"
ENG,100,04,R,11:00 am-12:15 pm,WEBB 206,"Staff, * (P)"
ENG,100,05,TR,04:00 pm-05:15 pm,SCIENC 231,"Staff, * (P)"
ENG,100,06,MW,08:00 am-08:50 am,WEBB 114,"Staff, * (P)"
ENG,100,06,F,08:00 am-08:50 am,WEBB 206,"Staff, * (P)"
ENG,100,07,M,04:00 pm-05:15 pm,WEBB 206,"Staff, * (P)"
ENG,100,07,W,04:00 pm-05:15 pm,WEBB 114,"Staff, * (P)"
ENG,100,08,MW,09:00 am-09:50 am,WEBB 112,"Staff, * (P)"
ENG,100,08,F,09:00 am-09:50 am,WEBB 206,"Staff, * (P)"
ENG,100,09,MWF,01:00 pm-01:50 pm,WEBB 215,"Staff, * (P)"
ENG,100P,01,TR,09:30 am-10:45 am,WEBB 316,"Staff, * (P)"
ENG,100P,01,W,09:00 am-10:40 am,WEBB 316,"Staff, * (P)"
ENG,100P,02,M,02:00 pm-03:40 pm,WEBB 316,"Staff, * (P)"
ENG,100P,02,TR,02:00 pm-03:15 pm,WEBB 316,"Staff, * (P)"
ENG,100P,03,TR,12:30 pm-01:45 pm,WEBB 316,"McNeil, K (P)"
ENG,100P,03,W,01:00 pm-02:40 pm,WEBB 316,"McNeil, K (P)"
ENG,100P,04,TR,11:00 am-12:15 pm,WEBB 316,"Staff, * (P)"
ENG,100P,04,W,11:00 am-12:40 pm,WEBB 316,"Staff, * (P)"
ENG,100P,05,TR,04:00 pm-05:15 pm,WEBB 316,"Staff, * (P)"
ENG,100P,05,W,04:00 pm-05:40 pm,WEBB 316,"Staff, * (P)"
ENG,125,01,TR,04:00 pm-05:15 pm,WEBB 214,"Mama, R (P)"
ENG,125,02,TR,05:30 pm-06:45 pm,WEBB 214,"Mama, R (P)"
ENG,125,03,TR,08:00 am-09:15 am,WEBB 212,"Staff, * (P)"
ENG,177,01,TR,12:30 pm-01:45 pm,WEBB 113,"Clermont-Ferrand, M (P)"
ENG,177,02,TR,02:00 pm-03:15 pm,WEBB 113,"Clermont-Ferrand, M (P)"
ENG,190,01,MWF,11:00 am-11:50 am,WEBB 206,"Garcia, C (P)"
ENG,190,02,MWF,12:00 pm-12:50 pm,WEBB 206,"Garcia, C (P)"
ENG,201,01,TR,11:00 am-12:15 pm,WEBB 215,"Staff, * (P)"
ENG,201,02,TR,09:30 am-10:45 am,SPORT 221,"Staff, * (P)"
ENG,205,01,MWF,09:00 am-09:50 am,WEBB 115,"Staff, * (P)"
ENG,205,02,TR,05:30 pm-06:45 pm,SCIENC 137,"Staff, * (P)"
ENG,205,03,TR,04:00 pm-05:15 pm,SCIENC 137,"Staff, * (P)"
ENG,207,01,TR,11:00 am-12:15 pm,WEBB 307,"Torockio, C (P)"
ENG,216,01,TR,02:00 pm-03:15 pm,WEBB 112,"McNeil, K (P)"
ENG,227,01,MWF,12:00 pm-12:50 pm,WEBB 313,"Chirico, M (P)"
ENG,227,02,MWF,01:00 pm-01:50 pm,WEBB 313,"Chirico, M (P)"
ENG,234,01,TR,12:30 pm-01:45 pm,WEBB 313,"Torockio, C (P)"
ENG,241,01,MWF,09:00 am-09:50 am,WEBB 212,"Chirico, M (P), Luxenberg, H"
ENG,241,02,MWF,10:00 am-10:50 am,WEBB 212,"Chirico, M (P), Luxenberg, H"
ENG,241,03,MWF,11:00 am-11:50 am,WEBB 213,"Youngblood, J (P)"
ENG,260,01X,MWF,11:00 am-11:50 am,WEBB 215,"Staff, * (P)"
ENG,260,02X,TR,12:30 pm-01:45 pm,SPORT 219,"Staff, * (P)"
ENG,260,03X,TR,02:00 pm-03:15 pm,SPORT 219,"Staff, * (P)"
ENG,275,01,TR,04:00 pm-05:15 pm,WEBB 213,"DeRosa, S (P)"
ENG,277,01,TR,04:00 pm-05:15 pm,SCIENC 416,"Clermont-Ferrand, M (P)"
ENG,277,02,MWF,01:00 pm-01:50 pm,WEBB 214,"Youngblood, J (P)"
ENG,290,01,TR,09:30 am-10:45 am,COMBLD 219,"DeRosa, S (P)"
ENG,290,02,TR,11:00 am-12:15 pm,COMBLD 219,"DeRosa, S (P)"
ENG,299,01,TR,12:30 pm-01:45 pm,WEBB 210,"Ferruci, S (P)"
ENG,299,02,TR,12:30 pm-01:45 pm,WEBB 210,"Ferruci, S (P)"
ENG,301,01,TR,02:00 pm-03:15 pm,SCIENC 134,"Torockio, C (P)"
ENG,302,01,M,04:00 pm-06:45 pm,WEBB 114,"Staff, * (P)"
ENG,328,01,TR,04:00 pm-05:15 pm,COMBLD 107,"Staff, * (P)"
ENG,329,01,W,04:00 pm-06:45 pm,WEBB 214,"Speicher, A (P)"
ENG,338,01,TR,12:30 pm-01:45 pm,COMBLD 218,"Otero, M (P)"
ENG,340,01,TR,02:00 pm-03:15 pm,COMBLD 218,"Otero, M (P)"
ENG,341,01,TR,08:00 am-09:15 am,WEBB 216,"Otero, M (P)"
ENG,353,01,TR,02:00 pm-03:15 pm,WEBB 214,"Mama, R (P)"
ENG,357,01,TR,11:00 am-12:15 pm,WEBB 216,"McNeil, K (P)"
ENG,365,01,MF,02:00 pm-03:15 pm,WEBB 214,"Youngblood, J (P)"
ENG,381,01,W,04:00 pm-06:45 pm,WEBB 115,"Torockio, C (P)"
ENG,461,01,R,04:00 pm-06:45 pm,WEBB 115,"Ferruci, S (P)"
ENG,462,01,M,04:00 pm-06:45 pm,WEBB 213,"Chirico, M (P)"
ENG,480,01, ,TBA,TBA,"Staff, * (P)"
ENG,481,01, ,TBA,TBA,"Staff, * (P)"
ENG,491,01, ,TBA,TBA,"Staff, * (P)"
ENG,492,01, ,TBA,TBA,TBA
ENG,493,01, ,TBA,TBA,"Staff, * (P)"
ENG,494,01, ,TBA,TBA,"Staff, * (P)"
ENG,495,01, ,TBA,TBA,"Staff, * (P)"
ENG,499,01, ,TBA,TBA,"Staff, * (P)"
EES,104,01,MWF,09:00 am-09:50 am,SCIENC 236,"Hyatt, D (P)"
EES,104,02,MWF,10:00 am-10:50 am,SCIENC 236,"Cunningham, W (P)"
EES,104,03,MWF,11:00 am-11:50 am,SCIENC 236,"Hyatt, D (P)"
EES,112,01,R,02:00 pm-03:50 pm,SCIENC 236,"Cunningham, W (P)"
EES,112,02,W,02:00 pm-03:50 pm,SCIENC 236,"Oakley, B (P)"
EES,130,01,MWF,09:00 am-09:50 am,SCIENC 216,"Drzewiecki, P (P)"
EES,130,01A,M,02:00 pm-04:50 pm,SCIENC 216,"Drzewiecki, P (P)"
EES,130,01B,W,02:00 pm-04:50 pm,SCIENC 216,"Drzewiecki, P (P)"
EES,200,01,M,04:00 pm-06:45 pm,SCIENC 215,"Sandeen, J (P)"
EES,204,01,MWF,10:00 am-10:50 am,SCIENC 215,"Nathan, S (P)"
EES,205,01,MWF,09:00 am-09:50 am,SCIENC 215,"Nathan, S (P)"
EES,205,02,W,07:00 pm-09:45 pm,SCIENC 215,"Khade, V (P)"
EES,207,01,T,04:00 pm-05:50 pm,SCIENC 417,"Carlson, H (P)"
EES,207,02,W,04:00 pm-05:50 pm,SCIENC 417,"Carlson, H (P)"
EES,208,01,T,04:00 pm-06:45 pm,SCIENC 233,"Metcalf, M (P)"
EES,300,01,TR,11:00 am-12:15 pm,SCIENC 233,"Metcalf, M (P)"
EES,301,01,W,12:00 pm-02:50 pm,SCIENC 219,"Metcalf, M (P)"
EES,305,01,MWF,11:00 am-11:50 am,SCIENC 215,"Nathan, S (P)"
EES,315,01X,W,04:00 pm-06:45 pm,SCIENC 215,"Tran, L (P)"
EES,315,02X,T,04:00 pm-06:45 pm,SCIENC 216,"Winterbottom, W (P)"
EES,350,01,TR,08:00 am-12:00 pm,SCIENC 219,"Hyatt, D (P)"
EES,350,01,TR,08:00 am-12:00 pm,SCIENC 232,"Hyatt, D (P)"
EES,362,01,TR,02:00 pm-03:15 pm,SCIENC 215,"Oakley, B (P), Hyatt, D"
EES,392,01, ,TBA,TBA,"Staff, * (P)"
EES,423,01,M,04:00 pm-06:45 pm,SCIENC 232,"Staff, * (P)"
EES,424,01,T,04:00 pm-06:45 pm,SCIENC 215,"Oakley, B (P)"
EES,444,01,R,04:00 pm-06:45 pm,SCIENC 219,"Metcalf, M (P)"
EES,480,01, ,TBA,TBA,"Staff, * (P)"
EES,486,01, ,TBA,TBA,TBA
EES,490,01, ,TBA,TBA,TBA
EES,491,01, ,TBA,TBA,TBA
EHS,210,01,TR,12:30 pm-01:45 pm,SCIENC 116,"Chadwick, J (P)"
FLM,101,01,M,07:00 pm-09:00 pm,COMBLD 107,"Staff, * (P)"
FLM,101,01,W,07:00 pm-07:50 pm,COMBLD 107,"Staff, * (P)"
FLM,219,01X,M,04:00 pm-06:45 pm,WEBB 315,"Erik-Soussi, A (P)"
FLM,220,01X,T,04:00 pm-06:45 pm,COMBLD 114D,"Carlson, R (P)"
FLM,220,01X,T,04:00 pm-06:45 pm,COMBLD 114D,"Carlson, R (P)"
FLM,220,01X,T,04:00 pm-06:45 pm,COMBLD 114D,"Carlson, R (P)"
FLM,220,02X,W,07:00 pm-09:45 pm,COMBLD 114D,"Ammari, M (P)"
FLM,220,02X,W,07:00 pm-09:45 pm,COMBLD 114D,"Ammari, M (P)"
FLM,220,02X,W,07:00 pm-09:45 pm,COMBLD 114D,"Ammari, M (P)"
FLM,220,03X,W,04:00 pm-06:45 pm,COMBLD 114D,"Ammari, M (P)"
FLM,220,03X,W,04:00 pm-06:45 pm,COMBLD 114D,"Ammari, M (P)"
FLM,220,03X,W,04:00 pm-06:45 pm,COMBLD 114D,"Ammari, M (P)"
FLM,220,04X,TR,11:00 am-12:15 pm,COMBLD 226,"Day, B (P)"
FLM,230,01,TR,02:00 pm-03:15 pm,COMBLD 226,"Day, B (P)"
FLM,322,01,R,07:00 pm-09:45 pm,COMBLD 107,"Collins, G (P)"
FLM,355,01X,MW,04:00 pm-05:15 pm,FAIC 118,"Golebiewski, T (P)"
FIN,245,01,TR,11:00 am-12:15 pm,GODDAR 201,"Staff, * (P)"
FIN,245,02,MWF,09:00 am-09:50 am,CECE 167,"Staff, * (P)"
FIN,245,03,MWF,08:00 am-08:50 am,GODDAR 203,"Staff, * (P)"
FIN,245,04,TR,09:30 am-10:45 am,COMBLD 201,"Liang, L (P)"
FIN,245,05,TR,08:00 am-09:15 am,COMBLD 201,"Liang, L (P)"
FIN,346,01,MWF,10:00 am-10:50 am,COMBLD 109,"Staff, * (P)"
FIN,346,02,MWF,12:00 pm-12:50 pm,COMBLD 201,"Staff, * (P)"
FIN,348,01,T,04:00 pm-06:45 pm,COMBLD 201,"Staff, * (P)"
FIN,349,01,TR,02:00 pm-03:15 pm,GODDAR 216,"Staff, * (P)"
FIN,437,01,TR,12:30 pm-01:45 pm,GODDAR 216,"Liang, L (P)"
FIN,447,01,M,04:00 pm-06:45 pm,GODDAR 202,"Staff, * (P)"
FIN,480,01, ,TBA,TBA,"Staff, * (P)"
FIN,490,01, ,TBA,TBA,TBA
FIN,492,01, ,TBA,TBA,TBA
FIN,545,E25, ,TBA,ONLINE,"Vail, M (P)"
FYR,314,01,T,04:00 pm-06:00 pm,LIBRAR 436,"Ruddy, J (P)"
FRE,110,01,MWF,11:00 am-11:50 am,WEBB 114,"Bacholle, M (P)"
FRE,116,01,MWF,01:00 pm-01:50 pm,WEBB 212,"Staff, * (P)"
FRE,210,01,MWF,12:00 pm-12:50 pm,GODDAR 203,"Dahmani, F (P)"
FRE,310,01,MWF,10:00 am-10:50 am,WEBB 223B,"Dahmani, F (P)"
FRE,331,01X,W,04:00 pm-06:45 pm,GODDAR 202,"Bacholle, M (P)"
FRE,480,01, ,TBA,TBA,TBA
FRE,492,01, ,TBA,TBA,TBA
GEO,100,01,MWF,08:00 am-08:50 am,LIBRAR 436,"Michimi, A (P)"
GEO,331,01,MWF,01:00 pm-01:50 pm,LIBRAR 436,"Clements, S (P)"
GEO,332,01,MWF,09:00 am-09:50 am,LIBRAR 436,"Michimi, A (P)"
GEO,480,01, ,TBA,TBA,TBA
HPE,104,01,T,04:00 pm-06:45 pm,GODDAR 200,"Henry, J (P)"
HPE,104,02,W,04:00 pm-06:45 pm,GODDAR 200,"Fresco-Hawes, C (P)"
HPE,104,03,TR,12:30 pm-01:45 pm,GODDAR 203,"Manfredi, E (P)"
HPE,104,04,TR,12:30 pm-01:45 pm,CECE 167,"Robert, D (P)"
HPE,104,05,M,07:00 pm-09:45 pm,GODDAR 200,"DiFranco, A (P)"
HPE,104,06,R,04:00 pm-06:45 pm,GODDAR 200,"Vogt, D (P)"
HPE,110,01,TR,05:30 pm-06:45 pm,SPORT 104,"Sanford, L (P)"
HPE,117,01,MWF,02:00 pm-02:50 pm,GODDAR 202,"Staff, * (P)"
HPE,120,01,MWF,11:00 am-11:50 am,SPORT 219,"Chatterton, C (P)"
HPE,127,01,TR,05:30 pm-06:45 pm,SPORT 104,"Sanford, L (P)"
HPE,140,01,MWF,11:00 am-11:50 am,FAIC 219,"Madenjian Wybieracki, K (P)"
HPE,140,02,MWF,12:00 pm-12:50 pm,FAIC 219,"Madenjian Wybieracki, K (P)"
HPE,140,03,TR,07:00 pm-08:15 pm,SPORT 104,"Sanford, L (P)"
HPE,140,04,TR,07:00 pm-08:15 pm,SPORT 104,"Sanford, L (P)"
HPE,201,01,W,04:00 pm-06:45 pm,GODDAR 117,"DiFranco, A (P)"
HPE,210,01,W,04:00 pm-06:45 pm,GODDAR 208,"Frain, M (P)"
HPE,210,02,W,07:00 pm-09:45 pm,GODDAR 208,"Frain, M (P)"
HPE,230,01,TR,09:30 am-10:45 am,SPORT 219,"Manfredi, E (P)"
HPE,230,02,TR,08:00 am-09:15 am,GODDAR 208,"Manfredi, E (P)"
HPE,240,01,MWF,10:00 am-10:50 am,SPORT 201/GYM,"Stellitano, S (P)"
HPE,240,01,MWF,10:00 am-10:50 am,SPORT 219,"Stellitano, S (P)"
HPE,240,02,MWF,09:00 am-09:50 am,SPORT 201/GYM,"Stellitano, S (P)"
HPE,240,02,MWF,09:00 am-09:50 am,SPORT 219,"Stellitano, S (P)"
HPE,245,01,TR,02:00 pm-03:15 pm,CECE 175,"Christopher, M (P)"
HPE,310,01,W,07:00 pm-09:45 pm,GODDAR 216,"Cox, P (P)"
HPE,312,01,T,07:00 pm-09:45 pm,GODDAR 216,"Christopher, M (P)"
HPE,315,01,M,01:00 pm-03:45 pm,CECE 167,"Rowett, C (P)"
HPE,326,01,T,08:00 am-09:15 am,SPORT 104,"Tracy, J (P)"
HPE,326,01,R,08:00 am-09:15 am,SPORT 219,"Tracy, J (P)"
HPE,328,01,TR,04:00 pm-05:15 pm,SPORT 221,"Switchenko, D (P)"
HPE,329,01,TR,08:00 am-09:15 am,SPORT 221,"Switchenko, D (P)"
HPE,335,01,M,08:00 am-10:45 am,SPORT 221,"Robert, D (P)"
HPE,363,01,TR,09:30 am-10:45 am,CECE 167,"Robert, D (P)"
HPE,368,01,TR,02:00 pm-03:15 pm,SPORT 104,"Switchenko, K (P)"
HPE,368,01,TR,02:00 pm-03:15 pm,SPORT 201/GYM,"Switchenko, K (P)"
HPE,401,01,TR,11:00 am-12:15 pm,CECE 167,"Robert, D (P)"
HPE,413,01,TR,12:30 pm-01:45 pm,SPORT 221,"Switchenko, D (P)"
HPE,441,01,W,04:00 pm-05:15 pm,CECE 167,"Switchenko, K (P)"
HPE,445,01,R,04:00 pm-05:15 pm,OFFCAM,"Hills, K (P)"
HPE,448,01,T,04:00 pm-05:30 pm,CECE 167,"Rowett, C (P)"
HPE,475,01,MTWRF,08:00 am-03:30 pm,TBA,"Staff, * (P)"
HPE,480,01, ,TBA,TBA,"Staff, * (P)"
HPE,490,01, ,TBA,TBA,TBA
HPE,491,01, ,TBA,TBA,TBA
HPE,492,01, ,TBA,TBA,"Staff, * (P)"
HSC,100,01,MWF,08:00 am-08:50 am,GODDAR 208,"Brown, L (P)"
HSC,100,02,TR,02:00 pm-03:15 pm,GODDAR 208,"Serrano, M (P)"
HSC,209,01X,TR,04:00 pm-05:15 pm,SCIENC 114,"Dotson, T (P)"
HSC,209,02X,M,04:00 pm-06:45 pm,GODDAR 201,"Carroll, S (P)"
HSC,210,01,MWF,10:00 am-10:50 am,GODDAR 202,"Canavan, P (P)"
HSC,215,01,MWF,12:00 pm-12:50 pm,GODDAR 117,"Smith, E (P)"
HSC,215,01A,W,09:00 am-11:50 am,SCIENC 237,"Porebska, B (P)"
HSC,215,01B,W,12:00 pm-02:50 pm,SCIENC 237,"Porebska, B (P)"
HSC,215,01C,T,08:00 am-10:50 am,SCIENC 237,"Smith, E (P)"
HSC,215,01D,R,08:00 am-10:50 am,SCIENC 237,"Smith, E (P)"
HSC,215,01E,M,04:00 pm-06:50 pm,SCIENC 237,"Kyle, K (P)"
HSC,215,01F,M,01:00 pm-03:50 pm,SCIENC 237,"Staff, * (P)"
HSC,215,01G,F,08:00 am-10:50 am,SCIENC 237,"Staff, * (P)"
HSC,215,02,TR,12:30 pm-01:45 pm,GODDAR 117,"Smith, E (P)"
HSC,215,03,MWF,09:00 am-09:50 am,SCIENC 104,"Staff, * (P)"
HSC,225,01,TR,08:00 am-09:15 am,GODDAR 202,"Beever, J (P)"
HSC,225,02,MWF,08:00 am-08:50 am,GODDAR 202,"Staff, * (P)"
HSC,225,03,TR,04:00 pm-05:15 pm,GODDAR 216,"Dzurec, L (P)"
HSC,235,01,MWF,01:00 pm-01:50 pm,GODDAR 201,"Bissonnette, A (P)"
HSC,280,01, ,TBA,TBA,"Staff, * (P)"
